Datum;Uhrzeit;exemplary_load
27.04.2017;11:30:00;15,444.00
27.04.2017;11:45:00;15,628.80
27.04.2017;12:00:00;15,708.00
27.04.2017;12:15:00;13,816.00
27.04.2017;12:30:00;10,797.60
27.04.2017;12:45:00;14,740.00
27.04.2017;13:00:00;15,444.00
27.04.2017;13:15:00;14,432.00
27.04.2017;13:30:00;14,256.00
27.04.2017;13:45:00;13,261.60
27.04.2017;14:00:00;14,361.60
27.04.2017;14:15:00;14,493.60
27.04.2017;14:30:00;12,777.60
27.04.2017;14:45:00;11,017.60
27.04.2017;15:00:00;12,196.80
27.04.2017;15:15:00;12,724.80
27.04.2017;15:30:00;11,765.60
27.04.2017;15:45:00;9,099.20
27.04.2017;16:00:00;9,248.80
27.04.2017;16:15:00;11,642.40
27.04.2017;16:30:00;11,079.20
27.04.2017;16:45:00;10,727.20
27.04.2017;17:00:00;10,225.60
27.04.2017;17:15:00;9,530.40
27.04.2017;17:30:00;11,360.80
27.04.2017;17:45:00;10,304.80
27.04.2017;18:00:00;11,079.20
27.04.2017;18:15:00;11,642.40
27.04.2017;18:30:00;10,859.20
27.04.2017;18:45:00;10,947.20
27.04.2017;19:00:00;12,152.80
27.04.2017;19:15:00;12,768.80
27.04.2017;19:30:00;11,844.80
27.04.2017;19:45:00;11,387.20
27.04.2017;20:00:00;12,452.00
27.04.2017;20:15:00;11,070.40
27.04.2017;20:30:00;11,088.00
27.04.2017;20:45:00;11,484.00
27.04.2017;21:00:00;11,756.80
27.04.2017;21:15:00;12,135.20
27.04.2017;21:30:00;12,337.60
27.04.2017;21:45:00;11,792.00
27.04.2017;22:00:00;11,017.60
27.04.2017;22:15:00;10,164.00
27.04.2017;22:30:00;11,061.60
27.04.2017;22:45:00;9,873.60
27.04.2017;23:00:00;9,820.80
27.04.2017;23:15:00;10,340.00
27.04.2017;23:30:00;10,164.00
27.04.2017;23:45:00;9,803.20
28.04.2017;00:00:00;8,333.60
28.04.2017;00:15:00;7,876.00
28.04.2017;00:30:00;8,272.00
28.04.2017;00:45:00;8,676.80
28.04.2017;01:00:00;8,949.60
28.04.2017;01:15:00;8,773.60
28.04.2017;01:30:00;8,923.20
28.04.2017;01:45:00;9,354.40
28.04.2017;02:00:00;9,451.20
28.04.2017;02:15:00;9,372.00
28.04.2017;02:30:00;9,222.40
28.04.2017;02:45:00;9,028.80
28.04.2017;03:00:00;9,152.00
28.04.2017;03:15:00;8,923.20
28.04.2017;03:30:00;8,588.80
28.04.2017;03:45:00;8,720.80
28.04.2017;04:00:00;8,456.80
28.04.2017;04:15:00;8,113.60
28.04.2017;04:30:00;8,448.00
28.04.2017;04:45:00;8,588.80
28.04.2017;05:00:00;8,272.00
28.04.2017;05:15:00;8,368.80
28.04.2017;05:30:00;8,448.00
28.04.2017;05:45:00;9,328.00
28.04.2017;06:00:00;9,627.20
28.04.2017;06:15:00;10,850.40
28.04.2017;06:30:00;11,730.40
28.04.2017;06:45:00;11,193.60
28.04.2017;07:00:00;11,853.60
28.04.2017;07:15:00;12,619.20
28.04.2017;07:30:00;13,156.00
28.04.2017;07:45:00;14,018.40
28.04.2017;08:00:00;14,476.00
28.04.2017;08:15:00;14,933.60
28.04.2017;08:30:00;15,215.20
28.04.2017;08:45:00;14,907.20
28.04.2017;09:00:00;14,616.80
28.04.2017;09:15:00;14,132.80
28.04.2017;09:30:00;13,763.20
28.04.2017;09:45:00;13,728.00
28.04.2017;10:00:00;13,112.00
28.04.2017;10:15:00;12,962.40
28.04.2017;10:30:00;13,552.00
28.04.2017;10:45:00;14,097.60
28.04.2017;11:00:00;14,440.80
28.04.2017;11:15:00;14,564.00
28.04.2017;11:30:00;13,569.60
28.04.2017;11:45:00;14,872.00
28.04.2017;12:00:00;14,704.80
28.04.2017;12:15:00;13,798.40
28.04.2017;12:30:00;12,936.00
28.04.2017;12:45:00;13,525.60
28.04.2017;13:00:00;12,513.60
28.04.2017;13:15:00;11,308.00
28.04.2017;13:30:00;12,258.40
28.04.2017;13:45:00;11,211.20
28.04.2017;14:00:00;12,311.20
28.04.2017;14:15:00;12,628.00
28.04.2017;14:30:00;12,434.40
28.04.2017;14:45:00;12,988.80
28.04.2017;15:00:00;10,709.60
28.04.2017;15:15:00;10,524.80
28.04.2017;15:30:00;9,856.00
28.04.2017;15:45:00;11,624.80
28.04.2017;16:00:00;12,073.60
28.04.2017;16:15:00;12,355.20
28.04.2017;16:30:00;12,258.40
28.04.2017;16:45:00;12,531.20
28.04.2017;17:00:00;12,452.00
28.04.2017;17:15:00;12,328.80
28.04.2017;17:30:00;12,188.00
28.04.2017;17:45:00;12,047.20
28.04.2017;18:00:00;12,258.40
28.04.2017;18:15:00;12,152.80
28.04.2017;18:30:00;12,029.60
28.04.2017;18:45:00;12,513.60
28.04.2017;19:00:00;13,094.40
28.04.2017;19:15:00;12,786.40
28.04.2017;19:30:00;11,783.20
28.04.2017;19:45:00;10,111.20
28.04.2017;20:00:00;7,972.80
28.04.2017;20:15:00;8,527.20
28.04.2017;20:30:00;8,738.40
28.04.2017;20:45:00;8,808.80
28.04.2017;21:00:00;9,812.00
28.04.2017;21:15:00;11,096.80
28.04.2017;21:30:00;11,598.40
28.04.2017;21:45:00;11,035.20
28.04.2017;22:00:00;11,501.60
28.04.2017;22:15:00;10,894.40
28.04.2017;22:30:00;10,771.20
28.04.2017;22:45:00;10,375.20
28.04.2017;23:00:00;9,759.20
28.04.2017;23:15:00;9,240.00
28.04.2017;23:30:00;8,826.40
28.04.2017;23:45:00;8,412.80
29.04.2017;00:00:00;7,893.60
29.04.2017;00:15:00;7,946.40
29.04.2017;00:30:00;7,013.60
29.04.2017;00:45:00;6,045.60
29.04.2017;01:00:00;6,520.80
29.04.2017;01:15:00;6,072.00
29.04.2017;01:30:00;5,852.00
29.04.2017;01:45:00;6,468.00
29.04.2017;02:00:00;6,529.60
29.04.2017;02:15:00;6,353.60
29.04.2017;02:30:00;5,755.20
29.04.2017;02:45:00;5,852.00
29.04.2017;03:00:00;6,608.80
29.04.2017;03:15:00;6,820.00
29.04.2017;03:30:00;6,503.20
29.04.2017;03:45:00;6,028.00
29.04.2017;04:00:00;5,693.60
29.04.2017;04:15:00;5,438.40
29.04.2017;04:30:00;5,007.20
29.04.2017;04:45:00;5,922.40
29.04.2017;05:00:00;5,614.40
29.04.2017;05:15:00;6,204.00
29.04.2017;05:30:00;6,714.40
29.04.2017;05:45:00;7,365.60
29.04.2017;06:00:00;7,576.80
29.04.2017;06:15:00;7,304.00
29.04.2017;06:30:00;7,902.40
29.04.2017;06:45:00;8,342.40
29.04.2017;07:00:00;8,113.60
29.04.2017;07:15:00;8,307.20
29.04.2017;07:30:00;8,342.40
29.04.2017;07:45:00;8,324.80
29.04.2017;08:00:00;9,231.20
29.04.2017;08:15:00;9,548.00
29.04.2017;08:30:00;9,257.60
29.04.2017;08:45:00;8,826.40
29.04.2017;09:00:00;7,682.40
29.04.2017;09:15:00;6,204.00
29.04.2017;09:30:00;6,864.00
29.04.2017;09:45:00;6,661.60
29.04.2017;10:00:00;7,400.80
29.04.2017;10:15:00;6,705.60
29.04.2017;10:30:00;7,568.00
29.04.2017;10:45:00;8,615.20
29.04.2017;11:00:00;7,708.80
29.04.2017;11:15:00;9,354.40
29.04.2017;11:30:00;8,492.00
29.04.2017;11:45:00;8,764.80
29.04.2017;12:00:00;7,770.40
29.04.2017;12:15:00;7,585.60
29.04.2017;12:30:00;8,157.60
29.04.2017;12:45:00;7,224.80
29.04.2017;13:00:00;7,277.60
29.04.2017;13:15:00;7,136.80
29.04.2017;13:30:00;7,673.60
29.04.2017;13:45:00;6,960.80
29.04.2017;14:00:00;7,189.60
29.04.2017;14:15:00;7,348.00
29.04.2017;14:30:00;6,969.60
29.04.2017;14:45:00;6,714.40
29.04.2017;15:00:00;6,635.20
29.04.2017;15:15:00;6,758.40
29.04.2017;15:30:00;6,732.00
29.04.2017;15:45:00;6,441.60
29.04.2017;16:00:00;6,415.20
29.04.2017;16:15:00;6,019.20
29.04.2017;16:30:00;6,353.60
29.04.2017;16:45:00;6,160.00
29.04.2017;17:00:00;6,494.40
29.04.2017;17:15:00;6,644.00
29.04.2017;17:30:00;6,652.80
29.04.2017;17:45:00;6,784.80
29.04.2017;18:00:00;6,943.20
29.04.2017;18:15:00;6,890.40
29.04.2017;18:30:00;6,996.00
29.04.2017;18:45:00;7,216.00
29.04.2017;19:00:00;7,251.20
29.04.2017;19:15:00;7,356.80
29.04.2017;19:30:00;6,582.40
29.04.2017;19:45:00;6,221.60
29.04.2017;20:00:00;6,186.40
29.04.2017;20:15:00;5,596.80
29.04.2017;20:30:00;5,420.80
29.04.2017;20:45:00;4,822.40
29.04.2017;21:00:00;2,904.00
29.04.2017;21:15:00;1,724.80
29.04.2017;21:30:00;1,364.00
29.04.2017;21:45:00;994.4
29.04.2017;22:00:00;211.2
29.04.2017;22:15:00;96.8
29.04.2017;22:30:00;-466.4
29.04.2017;22:45:00;-1,619.20
29.04.2017;23:00:00;-1,760.00
29.04.2017;23:15:00;-1,944.80
29.04.2017;23:30:00;-2,217.60
29.04.2017;23:45:00;-1,240.80
30.04.2017;00:00:00;-818.4
30.04.2017;00:15:00;-1,944.80
30.04.2017;00:30:00;-3,414.40
30.04.2017;00:45:00;-3,247.20
30.04.2017;01:00:00;-2,499.20
30.04.2017;01:15:00;-2,261.60
30.04.2017;01:30:00;-519.2
30.04.2017;01:45:00;-343.2
30.04.2017;02:00:00;-158.4
30.04.2017;02:15:00;-88
30.04.2017;02:30:00;237.6
30.04.2017;02:45:00;-783.2
30.04.2017;03:00:00;-2,217.60
30.04.2017;03:15:00;-3,432.00
30.04.2017;03:30:00;-4,232.80
30.04.2017;03:45:00;-3,968.80
30.04.2017;04:00:00;-2,252.80
30.04.2017;04:15:00;-519.2
30.04.2017;04:30:00;774.4
30.04.2017;04:45:00;1,249.60
30.04.2017;05:00:00;941.6
30.04.2017;05:15:00;871.2
30.04.2017;05:30:00;809.6
30.04.2017;05:45:00;1,425.60
30.04.2017;06:00:00;2,200.00
30.04.2017;06:15:00;2,437.60
30.04.2017;06:30:00;2,085.60
30.04.2017;06:45:00;1,575.20
30.04.2017;07:00:00;1,944.80
30.04.2017;07:15:00;2,657.60
30.04.2017;07:30:00;2,340.80
30.04.2017;07:45:00;2,552.00
30.04.2017;08:00:00;2,965.60
30.04.2017;08:15:00;3,115.20
30.04.2017;08:30:00;2,939.20
30.04.2017;08:45:00;3,352.80
30.04.2017;09:00:00;3,432.00
30.04.2017;09:15:00;3,088.80
30.04.2017;09:30:00;1,953.60
30.04.2017;09:45:00;3,132.80
30.04.2017;10:00:00;3,801.60
30.04.2017;10:15:00;1,971.20
30.04.2017;10:30:00;1,038.40
30.04.2017;10:45:00;-1,170.40
30.04.2017;11:00:00;-2,050.40
30.04.2017;11:15:00;-5,799.20
30.04.2017;11:30:00;-3,801.60
30.04.2017;11:45:00;-4,400.00
30.04.2017;12:00:00;-3,036.00
30.04.2017;12:15:00;-4,866.40
30.04.2017;12:30:00;-3,159.20
30.04.2017;12:45:00;-5,834.40
30.04.2017;13:00:00;-7,136.80
30.04.2017;13:15:00;-4,329.60
30.04.2017;13:30:00;-6,204.00
30.04.2017;13:45:00;-7,075.20
30.04.2017;14:00:00;-6,864.00
30.04.2017;14:15:00;-4,892.80
30.04.2017;14:30:00;-7,682.40
30.04.2017;14:45:00;-5,975.20
30.04.2017;15:00:00;-6,793.60
30.04.2017;15:15:00;-5,368.00
30.04.2017;15:30:00;-6,344.80
30.04.2017;15:45:00;-6,855.20
30.04.2017;16:00:00;-6,098.40
30.04.2017;16:15:00;-4,479.20
30.04.2017;16:30:00;-7,180.80
30.04.2017;16:45:00;-5,948.80
30.04.2017;17:00:00;-6,908.00
30.04.2017;17:15:00;-8,087.20
30.04.2017;17:30:00;-4,980.80
30.04.2017;17:45:00;-6,556.00
30.04.2017;18:00:00;-4,505.60
30.04.2017;18:15:00;-4,118.40
30.04.2017;18:30:00;-4,919.20
30.04.2017;18:45:00;-5,156.80
30.04.2017;19:00:00;-3,634.40
30.04.2017;19:15:00;-3,872.00
30.04.2017;19:30:00;-4,100.80
30.04.2017;19:45:00;-3,916.00
30.04.2017;20:00:00;-2,226.40
30.04.2017;20:15:00;-2,666.40
30.04.2017;20:30:00;-3,159.20
30.04.2017;20:45:00;-2,516.80
30.04.2017;21:00:00;-2,472.80
30.04.2017;21:15:00;-2,367.20
30.04.2017;21:30:00;-2,860.00
30.04.2017;21:45:00;-3,141.60
30.04.2017;22:00:00;-1,751.20
30.04.2017;22:15:00;-1,381.60
30.04.2017;22:30:00;-1,566.40
30.04.2017;22:45:00;-2,261.60
30.04.2017;23:00:00;-2,710.40
30.04.2017;23:15:00;-3,326.40
30.04.2017;23:30:00;-2,895.20
30.04.2017;23:45:00;-3,071.20
01.05.2017;00:00:00;-3,836.80
01.05.2017;00:15:00;-4,576.00
01.05.2017;00:30:00;-4,848.80
01.05.2017;00:45:00;-2,983.20
01.05.2017;01:00:00;-1,117.60
01.05.2017;01:15:00;281.6
01.05.2017;01:30:00;1,188.00
01.05.2017;01:45:00;1,522.40
01.05.2017;02:00:00;1,478.40
01.05.2017;02:15:00;413.6
01.05.2017;02:30:00;-132
01.05.2017;02:45:00;721.6
01.05.2017;03:00:00;26.4
01.05.2017;03:15:00;-1,619.20
01.05.2017;03:30:00;-1,276.00
01.05.2017;03:45:00;158.4
01.05.2017;04:00:00;-246.4
01.05.2017;04:15:00;-1,812.80
01.05.2017;04:30:00;-1,821.60
01.05.2017;04:45:00;-1,064.80
01.05.2017;05:00:00;-167.2
01.05.2017;05:15:00;1,240.80
01.05.2017;05:30:00;1,707.20
01.05.2017;05:45:00;1,372.80
01.05.2017;06:00:00;1,944.80
01.05.2017;06:15:00;2,886.40
01.05.2017;06:30:00;4,021.60
01.05.2017;06:45:00;4,769.60
01.05.2017;07:00:00;3,898.40
01.05.2017;07:15:00;3,511.20
01.05.2017;07:30:00;4,030.40
01.05.2017;07:45:00;4,655.20
01.05.2017;08:00:00;4,919.20
01.05.2017;08:15:00;5,376.80
01.05.2017;08:30:00;5,508.80
01.05.2017;08:45:00;5,940.00
01.05.2017;09:00:00;6,353.60
01.05.2017;09:15:00;6,432.80
01.05.2017;09:30:00;6,564.80
01.05.2017;09:45:00;6,969.60
01.05.2017;10:00:00;7,154.40
01.05.2017;10:15:00;7,392.00
01.05.2017;10:30:00;7,515.20
01.05.2017;10:45:00;7,638.40
01.05.2017;11:00:00;7,858.40
01.05.2017;11:15:00;7,928.80
01.05.2017;11:30:00;7,858.40
01.05.2017;11:45:00;7,585.60
01.05.2017;12:00:00;6,784.80
01.05.2017;12:15:00;5,077.60
01.05.2017;12:30:00;5,772.80
01.05.2017;12:45:00;6,116.00
01.05.2017;13:00:00;4,171.20
01.05.2017;13:15:00;4,558.40
01.05.2017;13:30:00;3,784.00
01.05.2017;13:45:00;3,924.80
01.05.2017;14:00:00;4,989.60
01.05.2017;14:15:00;5,834.40
01.05.2017;14:30:00;3,256.00
01.05.2017;14:45:00;3,916.00
01.05.2017;15:00:00;3,581.60
01.05.2017;15:15:00;4,426.40
01.05.2017;15:30:00;4,285.60
01.05.2017;15:45:00;4,188.80
01.05.2017;16:00:00;3,229.60
01.05.2017;16:15:00;2,719.20
01.05.2017;16:30:00;3,352.80
01.05.2017;16:45:00;3,625.60
01.05.2017;17:00:00;3,836.80
01.05.2017;17:15:00;4,364.80
01.05.2017;17:30:00;4,012.80
01.05.2017;17:45:00;2,780.80
01.05.2017;18:00:00;3,555.20
01.05.2017;18:15:00;3,414.40
01.05.2017;18:30:00;3,168.00
01.05.2017;18:45:00;3,317.60
01.05.2017;19:00:00;3,132.80
01.05.2017;19:15:00;2,921.60
01.05.2017;19:30:00;3,036.00
01.05.2017;19:45:00;3,889.60
01.05.2017;20:00:00;4,268.00
01.05.2017;20:15:00;4,496.80
01.05.2017;20:30:00;4,778.40
01.05.2017;20:45:00;5,746.40
01.05.2017;21:00:00;5,412.00
01.05.2017;21:15:00;5,095.20
01.05.2017;21:30:00;4,998.40
01.05.2017;21:45:00;5,306.40
01.05.2017;22:00:00;6,098.40
01.05.2017;22:15:00;6,019.20
01.05.2017;22:30:00;5,957.60
01.05.2017;22:45:00;5,984.00
01.05.2017;23:00:00;6,714.40
01.05.2017;23:15:00;5,913.60
01.05.2017;23:30:00;4,734.40
01.05.2017;23:45:00;4,259.20
02.05.2017;00:00:00;4,831.20
02.05.2017;00:15:00;5,350.40
02.05.2017;00:30:00;4,840.00
02.05.2017;00:45:00;5,420.80
02.05.2017;01:00:00;5,658.40
02.05.2017;01:15:00;5,526.40
02.05.2017;01:30:00;5,500.00
02.05.2017;01:45:00;5,667.20
02.05.2017;02:00:00;5,139.20
02.05.2017;02:15:00;5,174.40
02.05.2017;02:30:00;4,320.80
02.05.2017;02:45:00;4,646.40
02.05.2017;03:00:00;3,599.20
02.05.2017;03:15:00;3,396.80
02.05.2017;03:30:00;2,393.60
02.05.2017;03:45:00;968
02.05.2017;04:00:00;1,020.80
02.05.2017;04:15:00;1,302.40
02.05.2017;04:30:00;2,411.20
02.05.2017;04:45:00;4,444.00
02.05.2017;05:00:00;5,007.20
02.05.2017;05:15:00;5,095.20
02.05.2017;05:30:00;6,001.60
02.05.2017;05:45:00;6,248.00
02.05.2017;06:00:00;7,506.40
02.05.2017;06:15:00;9,618.40
02.05.2017;06:30:00;11,308.00
02.05.2017;06:45:00;11,800.80
02.05.2017;07:00:00;11,704.00
02.05.2017;07:15:00;12,531.20
02.05.2017;07:30:00;13,173.60
02.05.2017;07:45:00;12,566.40
02.05.2017;08:00:00;12,056.00
02.05.2017;08:15:00;12,698.40
02.05.2017;08:30:00;13,358.40
02.05.2017;08:45:00;14,115.20
02.05.2017;09:00:00;14,819.20
02.05.2017;09:15:00;15,083.20
02.05.2017;09:30:00;15,699.20
02.05.2017;09:45:00;15,637.60
02.05.2017;10:00:00;15,593.60
02.05.2017;10:15:00;15,215.20
02.05.2017;10:30:00;15,338.40
02.05.2017;10:45:00;16,209.60
02.05.2017;11:00:00;16,192.00
02.05.2017;11:15:00;15,980.80
02.05.2017;11:30:00;15,523.20
02.05.2017;11:45:00;16,544.00
02.05.2017;12:00:00;16,790.40
02.05.2017;12:15:00;16,596.80
02.05.2017;12:30:00;16,280.00
02.05.2017;12:45:00;16,632.00
02.05.2017;13:00:00;17,072.00
02.05.2017;13:15:00;16,500.00
02.05.2017;13:30:00;15,100.80
02.05.2017;13:45:00;15,998.40
02.05.2017;14:00:00;16,192.00
02.05.2017;14:15:00;15,778.40
02.05.2017;14:30:00;15,197.60
02.05.2017;14:45:00;15,672.80
02.05.2017;15:00:00;14,968.80
02.05.2017;15:15:00;14,476.00
02.05.2017;15:30:00;12,751.20
02.05.2017;15:45:00;14,212.00
02.05.2017;16:00:00;14,872.00
02.05.2017;16:15:00;14,396.80
02.05.2017;16:30:00;13,490.40
02.05.2017;16:45:00;13,076.80
02.05.2017;17:00:00;13,657.60
02.05.2017;17:15:00;11,695.20
02.05.2017;17:30:00;10,366.40
02.05.2017;17:45:00;10,674.40
02.05.2017;18:00:00;10,991.20
02.05.2017;18:15:00;11,695.20
02.05.2017;18:30:00;12,328.80
02.05.2017;18:45:00;12,909.60
02.05.2017;19:00:00;13,120.80
02.05.2017;19:15:00;13,552.00
02.05.2017;19:30:00;14,273.60
02.05.2017;19:45:00;14,150.40
02.05.2017;20:00:00;13,780.80
02.05.2017;20:15:00;13,367.20
02.05.2017;20:30:00;13,464.00
02.05.2017;20:45:00;13,763.20
02.05.2017;21:00:00;13,569.60
02.05.2017;21:15:00;13,437.60
02.05.2017;21:30:00;13,340.80
02.05.2017;21:45:00;13,288.00
02.05.2017;22:00:00;13,305.60
02.05.2017;22:15:00;12,962.40
02.05.2017;22:30:00;13,024.00
02.05.2017;22:45:00;12,751.20
02.05.2017;23:00:00;12,443.20
02.05.2017;23:15:00;12,249.60
02.05.2017;23:30:00;12,056.00
02.05.2017;23:45:00;11,924.00
03.05.2017;00:00:00;11,519.20
03.05.2017;00:15:00;11,264.00
03.05.2017;00:30:00;10,832.80
03.05.2017;00:45:00;10,727.20
03.05.2017;01:00:00;10,551.20
03.05.2017;01:15:00;10,076.00
03.05.2017;01:30:00;9,882.40
03.05.2017;01:45:00;9,539.20
03.05.2017;02:00:00;9,697.60
03.05.2017;02:15:00;9,424.80
03.05.2017;02:30:00;9,231.20
03.05.2017;02:45:00;9,495.20
03.05.2017;03:00:00;9,838.40
03.05.2017;03:15:00;9,697.60
03.05.2017;03:30:00;9,732.80
03.05.2017;03:45:00;9,653.60
03.05.2017;04:00:00;9,574.40
03.05.2017;04:15:00;9,592.00
03.05.2017;04:30:00;9,644.80
03.05.2017;04:45:00;9,856.00
03.05.2017;05:00:00;9,988.00
03.05.2017;05:15:00;9,706.40
03.05.2017;05:30:00;10,084.80
03.05.2017;05:45:00;11,633.60
03.05.2017;06:00:00;12,091.20
03.05.2017;06:15:00;13,024.00
03.05.2017;06:30:00;13,666.40
03.05.2017;06:45:00;14,176.80
03.05.2017;07:00:00;15,180.00
03.05.2017;07:15:00;15,470.40
03.05.2017;07:30:00;15,382.40
03.05.2017;07:45:00;15,083.20
03.05.2017;08:00:00;14,986.40
03.05.2017;08:15:00;15,224.00
03.05.2017;08:30:00;15,646.40
03.05.2017;08:45:00;15,980.80
03.05.2017;09:00:00;15,523.20
03.05.2017;09:15:00;15,092.00
03.05.2017;09:30:00;14,317.60
03.05.2017;09:45:00;15,162.40
03.05.2017;10:00:00;14,960.00
03.05.2017;10:15:00;15,180.00
03.05.2017;10:30:00;15,523.20
03.05.2017;10:45:00;15,285.60
03.05.2017;11:00:00;15,646.40
03.05.2017;11:15:00;16,148.00
03.05.2017;11:30:00;16,200.80
03.05.2017;11:45:00;16,535.20
03.05.2017;12:00:00;17,001.60
03.05.2017;12:15:00;16,588.00
03.05.2017;12:30:00;16,429.60
03.05.2017;12:45:00;16,412.00
03.05.2017;13:00:00;16,676.00
03.05.2017;13:15:00;17,388.80
03.05.2017;13:30:00;17,256.80
03.05.2017;13:45:00;16,711.20
03.05.2017;14:00:00;13,393.60
03.05.2017;14:15:00;14,106.40
03.05.2017;14:30:00;16,077.60
03.05.2017;14:45:00;14,863.20
03.05.2017;15:00:00;15,778.40
03.05.2017;15:15:00;16,200.80
03.05.2017;15:30:00;16,209.60
03.05.2017;15:45:00;15,699.20
03.05.2017;16:00:00;14,775.20
03.05.2017;16:15:00;13,816.00
03.05.2017;16:30:00;14,440.80
03.05.2017;16:45:00;13,895.20
03.05.2017;17:00:00;12,522.40
03.05.2017;17:15:00;11,765.60
03.05.2017;17:30:00;11,440.00
03.05.2017;17:45:00;12,320.00
03.05.2017;18:00:00;12,478.40
03.05.2017;18:15:00;12,548.80
03.05.2017;18:30:00;12,232.00
03.05.2017;18:45:00;11,448.80
03.05.2017;19:00:00;9,196.00
03.05.2017;19:15:00;11,554.40
03.05.2017;19:30:00;10,621.60
03.05.2017;19:45:00;12,020.80
03.05.2017;20:00:00;12,531.20
03.05.2017;20:15:00;12,900.80
03.05.2017;20:30:00;12,848.00
03.05.2017;20:45:00;12,716.00
03.05.2017;21:00:00;12,478.40
03.05.2017;21:15:00;13,596.00
03.05.2017;21:30:00;13,376.00
03.05.2017;21:45:00;10,639.20
03.05.2017;22:00:00;9,064.00
03.05.2017;22:15:00;9,548.00
03.05.2017;22:30:00;7,946.40
03.05.2017;22:45:00;5,922.40
03.05.2017;23:00:00;5,887.20
03.05.2017;23:15:00;5,456.00
03.05.2017;23:30:00;6,626.40
03.05.2017;23:45:00;10,190.40
04.05.2017;00:00:00;10,032.00
04.05.2017;00:15:00;8,386.40
04.05.2017;00:30:00;7,136.80
04.05.2017;00:45:00;5,834.40
04.05.2017;01:00:00;5,016.00
04.05.2017;01:15:00;5,975.20
04.05.2017;01:30:00;5,887.20
04.05.2017;01:45:00;6,212.80
04.05.2017;02:00:00;4,989.60
04.05.2017;02:15:00;4,250.40
04.05.2017;02:30:00;4,118.40
04.05.2017;02:45:00;4,364.80
04.05.2017;03:00:00;3,819.20
04.05.2017;03:15:00;2,464.00
04.05.2017;03:30:00;2,367.20
04.05.2017;03:45:00;2,930.40
04.05.2017;04:00:00;2,226.40
04.05.2017;04:15:00;2,006.40
04.05.2017;04:30:00;2,569.60
04.05.2017;04:45:00;2,657.60
04.05.2017;05:00:00;2,534.40
04.05.2017;05:15:00;3,581.60
04.05.2017;05:30:00;5,060.00
04.05.2017;05:45:00;6,142.40
04.05.2017;06:00:00;8,034.40
04.05.2017;06:15:00;9,521.60
04.05.2017;06:30:00;10,824.00
04.05.2017;06:45:00;11,343.20
04.05.2017;07:00:00;11,580.80
04.05.2017;07:15:00;12,425.60
04.05.2017;07:30:00;12,232.00
04.05.2017;07:45:00;11,660.00
04.05.2017;08:00:00;11,202.40
04.05.2017;08:15:00;12,628.00
04.05.2017;08:30:00;12,716.00
04.05.2017;08:45:00;13,393.60
04.05.2017;09:00:00;13,217.60
04.05.2017;09:15:00;12,742.40
04.05.2017;09:30:00;12,592.80
04.05.2017;09:45:00;13,094.40
04.05.2017;10:00:00;12,689.60
04.05.2017;10:15:00;12,971.20
04.05.2017;10:30:00;13,024.00
04.05.2017;10:45:00;13,147.20
04.05.2017;11:00:00;14,018.40
04.05.2017;11:15:00;14,053.60
04.05.2017;11:30:00;14,502.40
04.05.2017;11:45:00;14,440.80
04.05.2017;12:00:00;14,449.60
04.05.2017;12:15:00;14,458.40
04.05.2017;12:30:00;13,719.20
04.05.2017;12:45:00;13,833.60
04.05.2017;13:00:00;13,024.00
04.05.2017;13:15:00;13,296.80
04.05.2017;13:30:00;12,557.60
04.05.2017;13:45:00;11,818.40
04.05.2017;14:00:00;10,850.40
04.05.2017;14:15:00;11,492.80
04.05.2017;14:30:00;11,167.20
04.05.2017;14:45:00;10,912.00
04.05.2017;15:00:00;11,220.00
04.05.2017;15:15:00;12,302.40
04.05.2017;15:30:00;11,800.80
04.05.2017;15:45:00;11,396.00
04.05.2017;16:00:00;11,176.00
04.05.2017;16:15:00;11,440.00
04.05.2017;16:30:00;10,604.00
04.05.2017;16:45:00;10,128.80
04.05.2017;17:00:00;10,568.80
04.05.2017;17:15:00;11,000.00
04.05.2017;17:30:00;11,026.40
04.05.2017;17:45:00;8,879.20
04.05.2017;18:00:00;10,973.60
04.05.2017;18:15:00;11,352.00
04.05.2017;18:30:00;11,844.80
04.05.2017;18:45:00;10,612.80
04.05.2017;19:00:00;9,873.60
04.05.2017;19:15:00;10,806.40
04.05.2017;19:30:00;10,489.60
04.05.2017;19:45:00;11,448.80
04.05.2017;20:00:00;12,205.60
04.05.2017;20:15:00;12,575.20
04.05.2017;20:30:00;12,909.60
04.05.2017;20:45:00;12,839.20
04.05.2017;21:00:00;12,628.00
04.05.2017;21:15:00;12,223.20
04.05.2017;21:30:00;12,680.80
04.05.2017;21:45:00;11,624.80
04.05.2017;22:00:00;11,193.60
04.05.2017;22:15:00;10,797.60
04.05.2017;22:30:00;11,088.00
04.05.2017;22:45:00;10,885.60
04.05.2017;23:00:00;9,776.80
04.05.2017;23:15:00;10,216.80
04.05.2017;23:30:00;10,304.80
04.05.2017;23:45:00;10,463.20
05.05.2017;00:00:00;10,243.20
05.05.2017;00:15:00;10,463.20
05.05.2017;00:30:00;10,445.60
05.05.2017;00:45:00;10,287.20
05.05.2017;01:00:00;9,952.80
05.05.2017;01:15:00;9,750.40
05.05.2017;01:30:00;9,556.80
05.05.2017;01:45:00;9,539.20
05.05.2017;02:00:00;9,363.20
05.05.2017;02:15:00;8,747.20
05.05.2017;02:30:00;8,914.40
05.05.2017;02:45:00;9,196.00
